Time,Biceps,Latissi Dorsi,Glut max,Erector spinal,VL,RF,BF,Gastroc med
0.0,0.0003519819118995648,0.0006799916694962099,0.0002189689507995063,0.008239234387773794,-0.0016131312829022033,-0.0012425234522503061,0.0011040139263860098,0.04859793070883778
0.005,0.001038005535496152,0.005169632395149352,0.0021914423573953863,0.015446236715785072,0.004035166180913034,0.0003496352712687952,0.003473364925960914,0.06559187503836705
0.01,0.0017225591269104078,0.009502508998436255,0.004052187132642625,0.022780484312207753,0.009435105486315027,0.001862287052138167,0.005811979287505481,0.0826598773096229
0.015,0.002394975857147996,0.013613270873516924,0.005781919541363279,0.030085035925030534,0.014453035857120674,0.0032810462179078603,0.008069428226405013,0.09954993576234616
0.02,0.003044859870769563,0.017450343311075162,0.007364269725178737,0.037244617799070734,0.019014784172804486,0.004595732476874428,0.010210862089459379,0.11613490419761602
0.025,0.003662771025922042,0.02097309003975181,0.008783651177325057,0.044185367748989984,0.0230923239520945,0.005799852043631701,0.012218679611207647,0.13231162874613675
0.03,0.004241258901821064,0.02415246353372065,0.010024229657298276,0.05087374110606149,0.02668273580802707,0.0068902665264495,0.01409074788798707,0.14795388298200943
0.035,0.004775947559217002,0.026969445925669418,0.01107206444747879,0.05729611683731257,0.029792766660927887,0.007865365779036931,0.01583527837536065,0.16291725414782543
0.04,0.005265915723476875,0.029409654832078174,0.01192034049356099,0.06343631544532276,0.03243441782532165,0.00872349888489653,0.01746709751009277,0.17705311099585513
0.045,0.005713008997244517,0.031463089786274295,0.012573339003452666,0.0692703570891459,0.03462993639583794,0.00946374119893459,0.019004148407163007,0.19020211528806277
0.05,0.006120477260032568,0.03313020979891493,0.01304653248671059,0.07476430300183448,0.03641576044478937,0.010088056960923958,0.020462639582531444,0.20218174209467565
0.055,0.006491598308080098,0.034424397691116174,0.013364197415475777,0.07986686059302968,0.03783821266395222,0.01060220038859406,0.021854444433778028,0.21280722309637673
0.06,0.006828722860170968,0.03536894438830892,0.013555225381607541,0.08450649493503373,0.03894880756576866,0.011013947965563415,0.023187934308689005,0.22195161682715914
0.065,0.007133087818925856,0.03599261034421161,0.013648620153349925,0.08860769266260803,0.03980448102390473,0.011329962129953528,0.024469532679579062,0.22958964649820926
0.07,0.0074051303025983815,0.036324873328337684,0.013670862181449202,0.09212319941227107,0.040467742566359,0.011553356567722146,0.025703198008826825,0.23576507266138408
0.075,0.0076445705569650165,0.036397077094741014,0.013645010351983485,0.09505498276128942,0.04100177960255605,0.011684268065775773,0.02688774494058682,0.24051008146410038
0.08,0.007850627991168917,0.03624929605571735,0.013590789673704761,0.09745199111780851,0.04146046552021273,0.0117232418406856,0.0280155633129695,0.24380318174309737
0.085,0.008022835015341468,0.035928403810629374,0.013525187669239632,0.09938692615876592,0.04188126390872713,0.011673549180646742,0.029075973856982996,0.24560487790252036
0.09,0.008162002607884945,0.03547657032526096,0.013462431101509765,0.10091770822936003,0.042286586003767355,0.0115417577897233,0.030059241474711736,0.24592107721399428
0.095,0.008271117596303954,0.034923639617045726,0.013413123400991349,0.10206006536181624,0.04268919863370454,0.011338840052637328,0.030954151423561768,0.24480520987956608
0.1,0.008355475826905295,0.03428549749748483,0.013384343809167967,0.1027870725149637,0.043094671352691155,0.011080759586733427,0.031740763516805014,0.24230573917980228
0.105,0.008421453719094666,0.033566880927389284,0.013381536752341973,0.1030495009515792,0.043497808578137884,0.010786582532045012,0.032386706059925253,0.2384621747207146
0.11,0.00847492843961128,0.032770196298949075,0.013410233630398779,0.10280928468021037,0.04387965378532611,0.010475061129740278,0.03285114188089157,0.23336977111599916
0.115,0.00852041912032206,0.0319036100964092,0.013475167818526283,0.10207199697629793,0.04421413633047171,0.010162172270852745,0.03309602840083123,0.22721139047914404
0.12,0.008561333988497323,0.0309817681644056,0.0135775718342907,0.10090206915502153,0.04448166325174497,0.009860525009913218,0.03310219068762092,0.2202065891353054
0.125,0.008600506008290563,0.03002263773867053,0.013714321390571167,0.09940570864436016,0.044679393777316646,0.009579491890719756,0.032877220631681296,0.21256201595667715
0.13,0.008639777555104575,0.029046430623536332,0.013879348620923286,0.09768863202425651,0.04482383954371137,0.009325589773373055,0.03244518569277024,0.20448273566064135
0.135,0.00867965201429727,0.02807595379171467,0.014064601110283395,0.09582570355305517,0.04494629181268255,0.009103259945826976,0.03183365940075967,0.19619285574635326
0.14,0.008720669203673034,0.027134397417648837,0.014260148239308336,0.09385376043716527,0.04508250679937179,0.008915860182246643,0.031071542793933555,0.18792645095370192
0.145,0.008765376874596158,0.026243642408872427,0.014455029089442802,0.09177962514869435,0.04526334970838821,0.008766570919599329,0.0301875818024177,0.17990801656303032
0.15,0.008818647929975415,0.02542469241759667,0.014639387937370515,0.08961052610076845,0.045510153689221136,0.008658651753932156,0.029205441999496325,0.17233637208996094
0.155,0.008886325716447822,0.024695532470036842,0.014805855315736194,0.08738047615372103,0.04583016102134963,0.008595041450899225,0.028145682725197317,0.1653764288295839
0.16,0.008973099966302526,0.0240673564828481,0.014948348432847149,0.08513974655466235,0.04621339603737382,0.008577783473542391,0.027034071457695857,0.1591606055058147
0.165,0.009080321054582337,0.02354363856934783,0.015060107103493509,0.08293066916884928,0.04663723261463944,0.008607437099951832,0.025903147076327862,0.15378624675342134
0.17,0.009204868361591723,0.023123307697337857,0.015133947438516497,0.0807770547989359,0.04707410660761633,0.008682819693860614,0.024784977641731487,0.14930628228493273
0.17500000000000002,0.009339563832088432,0.02280361321812109,0.015164272696833124,0.07868960913638592,0.047492932977757335,0.008801378312750623,0.023705215878263075,0.14572986148902456
0.18,0.009474998156084687,0.022578239314460846,0.015147361671835311,0.07668074138555328,0.04785638216912999,0.00895942614597373,0.022682260983541924,0.1430394776724675
0.185,0.009601879795820768,0.022435993090714094,0.015080517589817957,0.07477086777927938,0.048121297960043975,0.00915194078415419,0.021728196575405572,0.14120363038742456
0.19,0.009712376846395504,0.022365585781477664,0.014963442847899557,0.07298052762270742,0.04824160870543902,0.009373178644036449,0.020849088325467408,0.14016170199067068
0.195,0.009800061895018938,0.02236111488124695,0.014799948314490236,0.07132433570845513,0.04817493848508651,0.009618710065923347,0.020045229770105106,0.1397949766422403
0.2,0.009859652498642266,0.022422459567140576,0.01459717293370831,0.06981048894699458,0.047896147364235475,0.009887162977583486,0.019313560779753422,0.13992347823440016
0.20500000000000002,0.009887777993682395,0.022552663895924974,0.014363743217615273,0.06843448964536088,0.0474088070890319,0.010179339369894659,0.01865145190788376,0.14035170696114488
0.21,0.009883876432783005,0.022755112029720307,0.014108353085299633,0.06717433608022116,0.04674732830133502,0.0104954493824904,0.018057679014127456,0.14092587828142666
0.215,0.00985033835274434,0.02303167653833076,0.01383893527315739,0.06600639471990573,0.04597120762992426,0.010833514874523475,0.017529882311688345,0.1415423942508219
0.22,0.00979269882896866,0.023381454393096742,0.013563670105417522,0.06493054906690637,0.045150376598242926,0.011190058430472705,0.01706370309632392,0.14211505714276276
0.225,0.009718786445964016,0.023798060899093185,0.013293573669201551,0.06396990407546069,0.044347592497084004,0.011561703552166269,0.0166563673582929,0.1425386035692266
0.23,0.009636260756273505,0.024268759890477717,0.013042524014736077,0.0631487015018134,0.04360956341051791,0.011946776323749927,0.01630997615307793,0.14267248097070467
0.23500000000000001,0.009551007179761633,0.024778914552052517,0.012823419610406492,0.062484312002939864,0.042969196727780136,0.012347021176372283,0.016029341170904477,0.1423851332783082
0.24,0.009467359612197409,0.025314638362473902,0.012644762596514552,0.061997816563215714,0.04245070239896281,0.012767277296135436,0.01581616034148229,0.14164119673513295
0.245,0.00938908108055644,0.02586067124758939,0.012509850305334067,0.06172466055527519,0.04206770735070154,0.01321222193856165,0.01566553054221365,0.1405296637634021
0.25,0.00932008108037945,0.026402982399898543,0.01241734840029537,0.0617144928672549,0.04181716837302765,0.013684170068398342,0.015567755504432236,0.13920814755953104
0.255,0.00926449250440422,0.026935093093817024,0.012362818189284367,0.06201907384193892,0.04167868529013331,0.014182945222055932,0.015513350164673142,0.13784012722576625
0.26,0.009226235459480519,0.02745879183707453,0.012340640991729827,0.06268042018352125,0.04161685372676356,0.014704985217580506,0.015496845818252754,0.13656117442752008
0.265,0.009207968755061888,0.02797942190366443,0.012345477990087315,0.06372464482585213,0.04157913703280265,0.01524193108754105,0.01551764047752282,0.1354618458552571
0.27,0.009210044694190903,0.02849944991612959,0.012372874735160909,0.06515668525927566,0.04149552655599427,0.015780161936586774,0.015579370502324868,0.13458427369095122
0.275,0.00923029236446759,0.029015652555695264,0.012418570078325156,0.06695754990119715,0.04129564978908495,0.0163011546717288,0.0156875387816247,0.13392877524912158
0.28,0.009264277227847336,0.02952161213977893,0.012477979166866392,0.06908330080242187,0.040936805360540236,0.01678283820441226,0.01584579847878566,0.1334557525578711
0.28500000000000003,0.009305986846251965,0.030008071686875328,0.012547448511130497,0.07146465993837713,0.04041199832129984,0.01720181512391799,0.01605431714173067,0.133083432948226
