Time,Biceps,Latissi Dorsi,Glut max,Erector spinal,VL,RF,BF,Gastroc med
0.0,4.4764653463699364e-05,0.00126700376771549,8.235912940461742e-05,0.00032651876380540297,0.0015112456561341319,-0.0002703535441752247,0.0012633588126241045,0.0001933060494971952
0.005,0.003246608273193566,0.0041818205764675145,0.0007823977426866435,0.0014893791850871206,0.01342148958048404,0.013910987957274976,0.0018473580648403394,0.0014446092128399968
0.01,0.006360943188675922,0.0069879931674598425,0.001451759341303268,0.0026344504972033687,0.024300803101394673,0.02743298525157583,0.0024420852311791154,0.0026191843696351433
0.015,0.009300917901037837,0.009611499887054988,0.002079835534647279,0.003742596930213933,0.03409089874991205,0.0399972233347373,0.0030315094139234796,0.003693128333964121
0.02,0.01199041420423828,0.012012528374297914,0.0026601053569796952,0.004796390350095811,0.0427637005483897,0.0514069756912939,0.0036043066404974886,0.004662623351513424
0.025,0.014366727397457662,0.014172411941110515,0.0031903400326347437,0.005782315300416289,0.050309936099973626,0.06155094689887985,0.004153485335538112,0.005530234955785379
0.03,0.016387016637978036,0.016083036141686182,0.0036713213789573112,0.006692061127275772,0.056729906412325434,0.07034284565536046,0.004675623177790255,0.006300495467436284
0.035,0.01803774754672517,0.017748071371826865,0.004104675633606847,0.007521026692207389,0.06202769070380027,0.07768755465113932,0.005168991909688208,0.006980136972085403
0.04,0.019337701831999666,0.01918229550582987,0.0044914560669361316,0.008266927681271,0.06620477211916904,0.08350995849365611,0.005632226688679274,0.007576748245328666
0.045,0.02032851510203217,0.020405164299897013,0.004832069175031611,0.008930188526821495,0.06927222447795175,0.08782262611141287,0.006064336728248855,0.008096893573570716
0.05,0.021060815610306295,0.021435545395251564,0.005127460466120308,0.009513753913621113,0.07129177746103672,0.09075588431275981,0.00646437833756242,0.008546488679186415
0.055,0.021583824440407854,0.022289034534085664,0.005380783450162671,0.010021237950563174,0.07240509100901407,0.09251362078484457,0.006830597214660787,0.008931999481904795
0.06,0.02193922322026723,0.02297701193939933,0.005597533370858829,0.010455297174886677,0.07281323214354678,0.09331178310284013,0.007160349297194614,0.00926089772347286
0.065,0.022159944335930014,0.02350889096378156,0.005783586857935534,0.010817894813723212,0.07273086612771446,0.0933531877594853,0.007451352997215679,0.00954339329293626
0.07,0.022273773036971388,0.023895368674208124,0.005943434200962721,0.01111128528162618,0.07235552620148945,0.09283115496708956,0.007703622719342156,0.009794225975905587
0.075,0.022307697437131013,0.024150089980516477,0.006080493989934363,0.01133816662239674,0.07185785835411274,0.09193114449104349,0.007920228780710694,0.010031066717567507
0.08,0.022287999880006043,0.024291923452201117,0.006198365534934333,0.011501928314083625,0.07138103576095411,0.090818076702106,0.008105712887303598,0.010271117528414399
0.085,0.022236441625994852,0.024345867061957124,0.006301154175415719,0.011607665189192224,0.0710413175838343,0.08962407897744806,0.00826372500771477,0.010529098662781306
0.09,0.022167732532427136,0.024338236075668686,0.006392851187595927,0.011662586789712293,0.07092777272499966,0.088445682292525,0.008396194268535535,0.01081651967708019
0.095,0.022090713842519476,0.024290615241989565,0.006476366102192104,0.011675612414400209,0.07110270817749019,0.08734268742695876,0.008504651331801574,0.011141058033236069
0.1,0.02201058475661639,0.02421740436012445,0.00655284073161054,0.011657346668530338,0.0716051922135741,0.08634045813235453,0.008592633531280687,0.011505909652189936
0.105,0.021928697378476386,0.024124538514665343,0.00662199758732303,0.011619500485836065,0.07245572830780218,0.08544176364160744,0.008666257312914281,0.011909604138949533
0.11,0.021839815329027526,0.024008164404518757,0.0066830403216635885,0.011572877950349975,0.07365602146026566,0.0846441144664408,0.008731656711383155,0.01234660115632367
0.115,0.021730895494139108,0.023856784576778707,0.006734792686613326,0.011525767685379504,0.07518250700147985,0.08396158665040945,0.008792518624803996,0.012807736862998615
0.12,0.021585020230269765,0.02365891041133434,0.0067752596586494115,0.011484078335743105,0.07698093577299484,0.08343929757214529,0.008850096216240676,0.01327962384766271
0.125,0.021387756637917782,0.023410200551025696,0.006801917660120898,0.011452627138909398,0.07897833323402491,0.08313684892362944,0.00890434459983576,0.013744647767927646
0.13,0.021130275564550806,0.023112085642102684,0.006812909586456906,0.011435552618119202,0.08111831674576257,0.0830931920558019,0.008954815445648736,0.014182583100107662
0.135,0.020810266935565435,0.022766037869902982,0.006808257607245246,0.011434572842340588,0.08338779632480652,0.08331084589423679,0.009001259716671867,0.014572259624274792
0.14,0.020434578239846686,0.02237394168981612,0.006790068641170151,0.011447829176770404,0.0858033624810568,0.08377009728176762,0.009043768098542545,0.014892848050097059
0.145,0.020020994470102155,0.021943332548422345,0.006761850187379333,0.011472010838413808,0.088375012398625,0.08445075419566311,0.009082210715583362,0.015125013997181594
0.15,0.01959500538055769,0.02149014277903623,0.006727658826382385,0.011505111173679054,0.0910786596136585,0.08533644481355877,0.009115334575192332,0.01525368798529284
0.155,0.019183259987286597,0.021038539831680383,0.006690862078215214,0.011546734903562074,0.093844008342613,0.08641041489654003,0.009140202720907169,0.015274336984211953
0.16,0.018808270325070195,0.02061817379337371,0.006653116095649782,0.011597483157860342,0.09655663114135915,0.08766995697559596,0.009152144911599793,0.015196050270727807
0.165,0.018485764934543167,0.020257940515894756,0.006614645375833724,0.011659023075774601,0.09907810187348604,0.08914854210545096,0.009145248276874577,0.015035759079937224
0.17,0.018223359015586957,0.019981319597751485,0.006575482035610763,0.011733487594073303,0.10127055644706119,0.09091179341422488,0.009114392821566425,0.014810135737083936
0.17500000000000002,0.018019837731128002,0.019807658428212783,0.006536600346643246,0.011821620941883349,0.10299924030928427,0.09302964192725066,0.009057551808781412,0.014531161458738945
0.18,0.01786555977557853,0.019755216139844732,0.006499900663207344,0.011921473964717287,0.10412371384131652,0.09555090367907469,0.008974913873898822,0.014205775795502508
0.185,0.01774570137671139,0.019841311408320367,0.0064673351298422,0.0120287567145385,0.10451632366144359,0.09848908338978228,0.008866697997469513,0.013840199988987688
0.19,0.01764682700098311,0.020080825339764678,0.006440493424647129,0.012137975629938727,0.1041199618943115,0.10181585723082727,0.008734755435035475,0.01344585168837637
0.195,0.01756123628464122,0.020484809259877983,0.006420459568572751,0.01224297908959206,0.10300256755156498,0.10545952861328313,0.008586872210066394,0.013040067517004084
0.2,0.017484169512598586,0.021059109225197725,0.006407424523419702,0.012336667837141648,0.10134177123035837,0.10930772952809262,0.008437820078267978,0.012641156364471077
0.20500000000000002,0.01741076144122725,0.021803388986449367,0.006400568353110441,0.012410837106279892,0.0993498898527447,0.11321726348221733,0.008305619460950412,0.012264051649338756
0.21,0.017339620735818607,0.022710470192829037,0.0063979220658954734,0.01245645558451484,0.09721684165721313,0.11703117118150423,0.008207217631870425,0.01191911758165267
0.215,0.01727604649750039,0.023765993301000325,0.006396146367500632,0.012465054444609542,0.09509591339067512,0.12059662608143461,0.008156531796226855,0.011611912732961128
0.22,0.01722833586188149,0.024949103659657544,0.006391639700261022,0.012430602485778179,0.09310710005261061,0.12377689519569393,0.008164266087717543,0.011343011130755634
0.225,0.017202158518156253,0.026232608604000857,0.0063825432392143125,0.012348190897747939,0.09134721584947691,0.12646510462353047,0.008238157107413699,0.011108846973147868
0.23,0.01719886646859589,0.02758089279623029,0.006368949494398343,0.012210731614804623,0.08990071611239044,0.1286152975138201,0.00838312459047719,0.010904001825590332
0.23500000000000001,0.01721889598351256,0.028947903401806942,0.006351051306918379,0.012009917781318807,0.08883797130369335,0.13026320342934936,0.008601230867078306,0.010724101685229751
0.24,0.017268009152153218,0.030281894984957668,0.006327700237051898,0.011742292005520774,0.08820542297413463,0.13149195830698157,0.008891397963263882,0.010568162898321857
0.245,0.017359347353489134,0.031540293627080246,0.006296700315203188,0.01141413064318174,0.08801881835753475,0.13237164991093045,0.009249568921856419,0.010438958793591253
0.25,0.017507554692444895,0.03270197699814768,0.006255998126684525,0.01103990355627776,0.08825556832290579,0.13292827717558722,0.009669697936473471,0.010341312041425608
0.255,0.017721578256339274,0.033762835535967234,0.006204043367321598,0.010637313838353223,0.08884684071550653,0.13314775357127845,0.010144214383959394,0.010280775400204351
0.26,0.018002661424558874,0.0347216327337097,0.0061392438322603856,0.010224502177640035,0.08968270970611561,0.13300902532821496,0.01066310345860972,0.010263300950262167
0.265,0.018346398201422275,0.035570570498367725,0.006060280152097644,0.009818922912487614,0.0906354153573136,0.13252256666167506,0.011212799050128876,0.010294512332230613
0.27,0.018744833245540087,0.03629455976280925,0.005966720821386424,0.009435740402841588,0.09158377628783741,0.1317256074916192,0.011775640522539743,0.010379104103872612
0.275,0.019187342561225635,0.03687636827256826,0.005858782914860277,0.009086541306537374,0.0924213105901399,0.13063959141981238,0.012329417895346672,0.010520483123242835
0.28,0.01966259551599595,0.037308118343077984,0.005738027351598289,0.008779535284648634,0.09304764387924107,0.12923611262564177,0.012846917468089825,0.01071994116499665
0.28500000000000003,0.02016125548128521,0.03760679611874658,0.005608475219859611,0.008520767529425495,0.09335676539280223,0.12743942945927858,0.013296753528312711,0.010976086783940903
0.29,0.02067590083656135,0.03781698087342527,0.005475587401560539,0.00831465981964033,0.0932491285027698,0.12517755781292553,0.013646208657630237,0.011284551457882175
0.295,0.021198307254456324,0.03799436625762747,0.005344431511877443,0.008163269966247574,0.09266600549126093,0.12243867781566081,0.013865911802305694,0.011637210288403827
0.3,0.02171685643883343,0.03818762541073808,0.005218809678495602,0.008065386031284443,0.09160704914203859,0.11926793811608621,0.013937997551165331,0.012021941274105436
0.305,0.022215118268799298,0.038430152784727334,0.005100658171153556,0.008016820417814178,0.09011729223271214,0.11572504011602318,0.01386313564160698,0.012423726430284401
0.31,0.02267094028842367,0.038737674807197454,0.004989843046940106,0.008012241204462733,0.08825806055530462,0.11186233556419971,0.01365749482089214,0.012826428437110972
0.315,0.023056113974081964,0.039107743214836024,0.004884890606536413,0.008047087780819029,0.08607830479996911,0.1077463792770334,0.01334317764265144,0.013215812846480221
0.32,0.023337515678798233,0.03952387864376193,0.0047837225792833294,0.00811770198852159,0.08361393277453254,0.1034959870171107,0.012941592996393872,0.013583218128076415
0.325,0.023482082473472065,0.03996544677908774,0.004683807490645784,0.008220219304479342,0.08091920119090086,0.09927641870604914,0.012472474032125971,0.013926414275271411
0.33,0.023469161350797435,0.04041336131163169,0.004582478073121771,0.008350288294799365,0.07808554523358222,0.09525016616607976,0.01195589816643514,0.014246805959558637
0.335,0.023301662967702755,0.04084567068929659,0.004477588431065892,0.00850373505950172,0.07522638925297863,0.09154374005560395,0.011412461987652937,0.014547387733531385
0.34,0.023002651973374928,0.04123189599286863,0.004367773107494303,0.00867765071066767,0.07245436320517756,0.08824385965316496,0.0108606667964503,0.014835553497065695
0.34500000000000003,0.022603625480948797,0.04153434461013766,0.004252584177382102,0.008871770319814792,0.06986559298337511,0.08539858827140757,0.010315133411758218,0.015125902779170195
0.35000000000000003,0.02213674151068671,0.041715823967699114,0.004133051835921917,0.009088208847564944,0.06752923700695561,0.08301813722752698,0.00978720013383268,0.015436244665941649
0.355,0.02163147509642245,0.041748048543077454,0.004011660143354846,0.009329110480577994,0.0654830101710293,0.08108678400489008,0.009286385792889153,0.015781133617431848
0.36,0.02111325048873342,0.04161704942183983,0.0038914813136803083,0.00959493832766783,0.0637329034708957,0.07958517845253468,0.008821004144513866,0.01616894954385771
0.365,0.02060282669033541,0.04132732388500011,0.0037755639926827637,0.009884374060569471,0.06225540492391698,0.07850402361402332,0.00839780709023534,0.01660112934769532
0.37,0.020114689939094748,0.0409027598963143,0.0036665538126060423,0.010194184957617513,0.06100503904667839,0.07784784665353718,0.008022153705080087,0.017072349998892535
0.375,0.01965526940532909,0.040380297017153316,0.0035663209828172976,0.010518431647514584,0.05993109556351531,0.07764136736868657,0.0076989820059795025,0.01757208985907717
0.38,0.01922339256989876,0.039799292053462984,0.003476001382676908,0.010847977817637267,0.05899233447479546,0.07792690707661976,0.0074330128242518535,0.018085915976844814
0.385,0.018813115746788577,0.03919301523130922,0.0033965384520016294,0.011170794480229666,0.058153252382913,0.07874737505399232,0.007227667755611939,0.018595691197478507
0.39,0.018417964333137592,0.03858569579446681,0.0033294609536779346,0.011473734725611761,0.057370821542014366,0.08013555671194572,0.007083722618906718,0.019080103071149816
0.395,0.018032789884181364,0.0379939843117336,0.0032772774599930583,0.01174555946480086,0.05658940252908599,0.08211348956343995,0.006998756435607031,0.01951613957821213
