Time,Biceps,Latissi Dorsi,Glut max,Erector Spinal,VL,RF,BF,Gastroc med
0.0,0.0011057277217850414,-0.00016341831325694791,0.00042943392031006037,0.0003589557049443134,0.0010025119091778094,0.0004629467123209231,0.0011240876309024383,0.0005046846012785734
0.005,0.0017331205484331967,0.0011220717376661735,0.0010609700079551184,0.0009599303707545638,0.0017285430023890253,0.0007958906626100955,0.0021348025569411957,0.0012655854424273812
0.01,0.0023691041117326274,0.002357961378170001,0.0016938455697114586,0.0015321610046503413,0.0024592695375276097,0.0011378416650271444,0.0031445464673473147,0.002007453580165052
0.015,0.0029975018467838775,0.0035243478897443265,0.002310987774166901,0.002060068503011153,0.0031805930116489936,0.001485858169336804,0.00413235233279324,0.0027119562479870156
0.02,0.003605875814185513,0.004604658134847301,0.0028995606302416187,0.002532928074188074,0.0038801303774881704,0.001837577235822343,0.005083485411898808,0.0033661111544029776
0.025,0.004183799042674021,0.005585234908293856,0.0034512488108997966,0.0029451262017114337,0.004546040051853653,0.0021908579051325523,0.0059901705407259115,0.003962523647836553
0.03,0.004722828857594722,0.006455502597407315,0.003960841825045557,0.0032950824654096617,0.005167881432978159,0.002543124102785189,0.00685033862749096,0.004499337602917012
0.035,0.005217012775243795,0.00720906575335562,0.004425750667477749,0.0035842307221626572,0.005737924037853016,0.002891132341329436,0.007665051813073937,0.0049787924589591555
0.04,0.005663150992835693,0.007844574352212742,0.004846203552786738,0.0038156261115032844,0.00625143859139404,0.00323142317909922,0.008436349241713272,0.005405292182053148
0.045,0.006060364435217032,0.008365079665028433,0.005224845422922828,0.003992545777055264,0.006706612059143794,0.00356092766866541,0.009166032019440204,0.005783773767602683
0.05,0.0064085877908352604,0.00877640052860299,0.005565818067243487,0.004118365239771572,0.007103519166223464,0.0038771836965347346,0.009854817286797147,0.006118835570941226
0.055,0.006707484261091637,0.00908652297262539,0.0058732237147184185,0.004197176927911149,0.007442245238269221,0.004178522087549148,0.0105016409083313,0.006415517486442824
0.06,0.006957163221329949,0.009305375527992741,0.006149574591318817,0.0042342241672963035,0.007722428254077724,0.004464346599101038,0.011103529118792017,0.006680352026520159
0.065,0.007159947719915067,0.009443246000456934,0.006395400568139919,0.004235938782794483,0.007944172752214134,0.004735079040512494,0.01165593759628289,0.006920400323332374
0.07,0.0073215613801888985,0.009508944722010828,0.006610457513837474,0.004209125556098004,0.008108370598336974,0.004991872575701164,0.012154120380474266,0.00714108004817531
0.075,0.007450303133628528,0.009509511980399234,0.006795321199094246,0.004159734362470231,0.008216667312745183,0.005235990059374196,0.012597089139918647,0.007344878489273658
0.08,0.007554665042770236,0.009451833741748055,0.006951319510148785,0.0040926716648336196,0.00827221934122839,0.005467966120282152,0.012990952009155971,0.007530955539131984
0.085,0.007642006500400438,0.009344572210054027,0.007079779668085958,0.0040125522705984455,0.008280727851846048,0.0056876368463695546,0.0133463432242973,0.00769485586899553
0.09,0.007719263557548543,0.009198436105167764,0.007182892463296437,0.003923873568147318,0.008250225563754082,0.0058948798992486465,0.013672580986789517,0.007828939328634486
0.095,0.0077937166376265505,0.009024910584521985,0.007264935560677148,0.0038303993185541357,0.00818943761616097,0.006089565636618374,0.013973982895559999,0.007924647760145013
0.1,0.007872627564839424,0.008834593423195982,0.00733189029787824,0.0037349882921960684,0.008106743024663125,0.006270853321885431,0.01424860027797863,0.007975690689678528
0.105,0.007962591530129966,0.008635874234369649,0.007390028231758433,0.0036403271463105696,0.008010293279251873,0.006437245327247883,0.014488359149833967,0.00797995794026177
0.11,0.008069463645200855,0.008434401298132842,0.007444288665266042,0.0035495859172872484,0.007907740667762824,0.0065869796870832555,0.014679809629094842,0.007939813546524295
0.115,0.008198617587287462,0.008233635744970312,0.007497223204567757,0.003466236678449867,0.0078055252119101325,0.006717610742460173,0.014806151515559179,0.007860913377497978
0.12,0.008354349685485723,0.008036450434971785,0.0075494519324014395,0.0033935166499023672,0.007708327710848246,0.006826248650517163,0.014852743478498883,0.007749861667610544
0.125,0.008538561610612587,0.007846442433474926,0.007600633949778833,0.0033339815857309214,0.007618664231158245,0.00691200488925764,0.014811120397662293,0.007612954626493651
0.13,0.008750244058659718,0.00766748226434172,0.007649668009771218,0.003289047277219926,0.007537410012940464,0.006977773439176988,0.014676241725660764,0.007456307222834011
0.135,0.008985562456543356,0.007501976663337228,0.00769455588228875,0.0032587893716435473,0.007466200856081755,0.007028492613533498,0.014443672865364937,0.007285534347672974
0.14,0.00923755337024225,0.00734987666374902,0.007732082988170516,0.003242217889110392,0.007409682405350949,0.0070685233942807645,0.014111020680332124,0.007105437270020477
0.145,0.00949617204421227,0.007209872418681942,0.007757869916945713,0.0032377586208641403,0.007374427917893407,0.007101148072778754,0.01367814475544113,0.006920087829084878
0.15,0.009749539051762289,0.007081223453911176,0.007768268958077844,0.0032435747112612703,0.00736588157092861,0.007129224474109584,0.013145967968169447,0.006732274330660661
0.155,0.009986660353513203,0.006964345820098318,0.007762972191961987,0.003257467251879578,0.007386631635199526,0.007155150151347152,0.012519061130243328,0.00654294381485643
0.16,0.010201202206013749,0.006860867230524361,0.007745229227480356,0.0032767189498522967,0.007436135047606814,0.007179915343175562,0.011810379929622406,0.006351660603362507
0.165,0.0103924505761739,0.006773382044820405,0.007719446789274872,0.0032984122919148024,0.00751102678984843,0.007202714722213501,0.011042005297926252,0.0061582123408790886
0.17,0.010561478268438644,0.0067047000734837495,0.007688951038440785,0.0033198071331871277,0.007606154279908642,0.007222528885540227,0.01024060002987619,0.0059649928965111254
0.17500000000000002,0.010707868012043032,0.006657013069802149,0.007655437433719247,0.0033382413559007347,0.0077155003485057504,0.0072403046523188295,0.009431956602680284,0.005777543995228951
0.18,0.01082979019264161,0.006630706541684082,0.007619477182175859,0.0033510418911308158,0.007831563105504605,0.007259072778292532,0.00863866536450825,0.005601964630970806
0.185,0.010924500115847974,0.0066234154654645355,0.007581290157738035,0.003356037337009551,0.007943990053432222,0.007282400329275409,0.007880321591891035,0.005442337463449891
0.19,0.010989721804286583,0.006630529805879527,0.0075417416360471215,0.0033523065066759566,0.008039381498633497,0.007313101597587941,0.007173666184948782,0.005300136287563037
0.195,0.01102646260167194,0.006646966366671647,0.00750338545635008,0.0033403500529926937,0.00810257736410018,0.007352275811046746,0.006532233636480143,0.0051746883410255075
0.2,0.011039552184581927,0.006668939407133719,0.0074698351501805245,0.0033216560072467393,0.008119750965070836,0.0073985976617887295,0.00596633546193168,0.005063999925639994
0.20500000000000002,0.011035766676072895,0.006694549813112111,0.007443179979896717,0.0032982918030936875,0.00808322791555476,0.007448647832533945,0.005483258618713146,0.004965724120853942
0.21,0.011022184489518472,0.0067233069778412785,0.007422382081777616,0.003272420819033322,0.00799427789600495,0.007498402518964175,0.005087402197575026,0.00487837279970382
0.215,0.01100429768266167,0.006755246575541254,0.007404135329572517,0.0032455629675363653,0.00786142145782239,0.007544546104684767,0.004780772262342017,0.004802193922524315
0.22,0.010983701952567183,0.006790039075931246,0.007384417527292423,0.003218469773504118,0.007697062550550347,0.007584313418540404,0.004563658219027089,0.004738488821867867
0.225,0.010957855364338185,0.006826629850575888,0.007359393245121835,0.003191832390500998,0.0075147077010841515,0.0076144888081129646,0.004434926668493037,0.004688062914945784
0.23,0.010922812479330303,0.006863456652193709,0.007326431139047627,0.0031667083385911376,0.007326667469962854,0.007630975613477466,0.004392466761645092,0.004650727114734687
0.23500000000000001,0.010875399261010138,0.006898337251269218,0.007284942462932418,0.0031443973681092104,0.0071428402730443165,0.007629282230067264,0.004433945024735188,0.00462595951690577
0.24,0.010812749248578656,0.0069277191838379324,0.007235878248074575,0.003126460595566012,0.006971080967445498,0.007605026693998818,0.004556804357227654,0.004613319633534778
0.245,0.010732058397580716,0.00694690447138199,0.007181014964907656,0.0031146500900865676,0.006817669969814766,0.007554336270931413,0.004757320138981686,0.004612323438455548
0.25,0.010631475249705837,0.006951871446934809,0.007122910159563168,0.0031103505237269533,0.0066870691759106995,0.007474722386371739,0.00503011338643456,0.004622437549658355
