Time,Biceps,Latissi Dorsi,Glut max,Erector Spinal,VL,RF,BF,Gastroc med
0.0,0.00016085010780199436,0.00016082907697204633,-9.057968480869334e-05,0.0006245619941861694,-0.00021342286178603837,0.0015549342641371056,0.0037771790800402282,0.001807259210686834
0.005,0.000932001202382739,0.0008348668296884913,0.0005185028227659006,0.001069393814389772,0.0006347904617985459,0.0022294843722810358,0.007118231138288836,0.0026903528499814533
0.01,0.0016803206324724081,0.0015145080828711619,0.0011105243638711037,0.001517039912065127,0.001445389241687736,0.002906380206254845,0.010485357740372429,0.0035455628425185813
0.015,0.0023927422510177637,0.002188846174371117,0.001677104389702602,0.0019564104635512317,0.0022034973587799636,0.003565877270454778,0.013788413409805743,0.004352450200181056
0.02,0.003059108045920175,0.0028484188414207978,0.0022121271118656282,0.0023780987819064163,0.0029004725261906673,0.004193255743193889,0.01698415502464352,0.005096813653399518
0.025,0.0036716510475933886,0.003485859610562554,0.002710483841882036,0.0027743002987255525,0.0035315041746319,0.004778378645297904,0.020059345071101055,0.005770615191520177
0.03,0.004225273998371174,0.0040961842051196184,0.0031674417579154283,0.003138977831857735,0.004093900874032254,0.00531421776813698,0.0230083806144604,0.006371645520009048
0.035,0.004717684801844505,0.004676205752920139,0.0035794283100044374,0.003468658444693391,0.004586021176303211,0.0057958135534404605,0.025824136233520038,0.006901103776107014
0.04,0.005148174119995069,0.00522442298941663,0.003945069034819534,0.0037619864381398444,0.0050073857666385205,0.006220507995510141,0.02849707570013443,0.007359965676002547
0.045,0.005516278791501481,0.0057414429922163735,0.004265152518128308,0.004018080638004996,0.005359643520997807,0.006587933259331433,0.031016268348943794,0.007747405238134024
0.05,0.005821913109822684,0.0062291172261326605,0.004541892132931185,0.004235898548410048,0.005646757331905467,0.006898423711058031,0.033371138176871,0.008061974281268027
0.055,0.006066769503348903,0.006688734302535224,0.004778319776646676,0.004415184732177908,0.005874420337819205,0.007152391170290807,0.035555064353360456,0.008304607187235047
0.06,0.0062559220502179215,0.007120136170133971,0.004978182941011085,0.004557301514055537,0.006049328744962136,0.007351427145689658,0.037569242294447434,0.00848110869541148
0.065,0.006397645172868863,0.00752200702548626,0.005146266751306288,0.004665098940356189,0.0061784175611139,0.00749838209112869,0.03942260277800256,0.008601802984854648
0.07,0.006500889922232104,0.007893148748728056,0.005288435244573324,0.004742748433791305,0.006268428513945222,0.007596487263759077,0.04113117614262263,0.008679199771978598
0.075,0.006572919054868278,0.008234715354011607,0.0054109707844608715,0.004795301225688664,0.006325908594915491,0.007649206726476231,0.042719425102358884,0.008725380734804819
0.08,0.0066185563598985565,0.00855138016478181,0.005519328317407926,0.004827592818754662,0.0063573346438800605,0.007660186381494964,0.04421837443693478,0.008749971206702668
0.085,0.006640611334926567,0.008849729636245408,0.005616899989812585,0.004843832411747733,0.006368962384411457,0.007632783181043414,0.04565932430030473,0.008759925176463568
0.09,0.00664113614646722,0.009135607932079508,0.005704621613089667,0.004848343354196155,0.006366330488601365,0.007570146023850505,0.047068450251940425,0.008760715606508616
0.095,0.006622689203481715,0.009413174088194842,0.005781745669562865,0.004846074450130611,0.006354223227034521,0.007475643809248418,0.048467518992973226,0.008757116757908698
0.1,0.006588912797606794,0.009686001588642103,0.0058476579994476445,0.004841946564082494,0.006337557588310309,0.007352239763239575,0.049877854176050854,0.008753597996476323
0.105,0.006544545972106258,0.009958052350833073,0.005903383246537137,0.004839821337118748,0.006322150990530533,0.007201929015244834,0.05131881449296317,0.008754483254309886
0.11,0.006494875630172111,0.010233144087253537,0.0059510898099560255,0.004841959645447977,0.0063145215642376185,0.007027392473057381,0.05280124046804076,0.008763295717312637
0.115,0.006444649616432011,0.010513524578286632,0.0059926355881423435,0.0048488749340792016,0.00632142623116224,0.006833963737112761,0.05432411552140921,0.008782182584590563
0.12,0.006397097519533054,0.010798308116020916,0.00602898383711814,0.004859529543143914,0.006349224630214714,0.006629189682564479,0.05587649723875351,0.008812134079531872
0.125,0.006353595262759258,0.011082422511493602,0.006060346166164457,0.0048720249046742044,0.0064026477445149515,0.0064210302442237995,0.057439021966263326,0.008853279954240135
0.13,0.0063140820423447505,0.011356814330245702,0.006086489093051863,0.0048845840318492645,0.006483947563754392,0.006216404931403965,0.05898019842257369,0.008904636748276816
0.135,0.006278265355085409,0.01161071209782602,0.006107144002748335,0.004895824308905513,0.006592743813746283,0.00602043481569054,0.0604503517495946,0.008964208540038347
0.14,0.0062464090621435955,0.011835792227385239,0.006122787705968006,0.0049038106932356995,0.006725759326239045,0.005836312577528563,0.061780312289221095,0.009030636217162711
0.145,0.006218908700084941,0.01202883350306651,0.006135148784708097,0.004905362018459278,0.006876875485749574,0.005665625437514241,0.06289081859051951,0.009104365642701045
0.15,0.006196187837875439,0.01218986253503986,0.006146291429142651,0.004896912400572467,0.007038227587392743,0.005509331790870459,0.06371477399265008,0.009186236632006418
0.155,0.006178997865235186,0.012317945391064388,0.006157062492902797,0.004876417426260831,0.007201549770441644,0.0053689947350310475,0.06422174721399486,0.009275599499620738
0.16,0.0061679408148085715,0.012408844992170143,0.006166243444159806,0.004844669809694262,0.007358945489580003,0.005246993763912899,0.06442254474612658,0.009369676378718059
0.165,0.006163004184527258,0.012456636784064024,0.0061709582969606235,0.00480455911841678,0.007503330016267441,0.005145410836257712,0.06434814440077712,0.009463122743569774
0.17,0.0061636236258898885,0.012457224492142389,0.0061685108992102985,0.004759392762529647,0.0076291550651962645,0.005064780695017892,0.06402225915902236,0.009547928078592673
0.17500000000000002,0.006168558000815467,0.012409940819776123,0.0061582802824467,0.0047124171408965175,0.007733307651949483,0.005003896057188087,0.06344496537711909,0.009615203705690628
0.18,0.006175754386546715,0.01231600471990964,0.0061419934438518,0.004666853183875867,0.007815146116366403,0.004960103097631489,0.06259555766668425,0.009657693725163787
0.185,0.006182868519538573,0.012176086402961098,0.006122906658061219,0.004625271215191256,0.007875908012796943,0.004929515607078071,0.06145429990884093,0.009670147836975077
0.19,0.006188319041135559,0.011990665995208922,0.006104719600174834,0.004589112188359519,0.007918078382973556,0.004908314246433652,0.060023204437401015,0.009649092592642862
0.195,0.0061923077994787195,0.011761996226422681,0.006090345360720259,0.004558727234088331,0.007944126120249275,0.004894340944800932,0.05832999016159199,0.00959501496265294
0.2,0.006196671015879371,0.011493436061453664,0.00608159381170374,0.004533794439644047,0.007955600313013655,0.004886670989018577,0.05642503116426463,0.009514127795361038
0.20500000000000002,0.006203121843992556,0.011187213478069833,0.006079622997947034,0.004514205506763678,0.007953711533818034,0.004884142080844934,0.05437567243182609,0.009416572952531182
0.21,0.0062116344400147535,0.010844446094065088,0.006084661386907157,0.004500566945162534,0.00794034449891722,0.004885072661601191,0.05225503703140778,0.009313594892199732
0.215,0.006220358389769069,0.010468136016667616,0.00609539112321516,0.004493806114567353,0.007918417833949875,0.004888275961508899,0.05013651013983023,0.00921587200179287
0.22,0.006226913762119708,0.01006599375131883,0.006108753964245909,0.004494366158971202,0.007891433625492219,0.0048942561915534585,0.048094699824301146,0.00913255878450414
0.225,0.006230124261856833,0.009650174740755415,0.0061200699737876145,0.0045015582111504766,0.007863121916702073,0.004905133433060631,0.04620001392269897,0.009071299605571773
0.23,0.006230561438065039,0.009234971016503026,0.006124126777551157,0.004513999970135175,0.007837270474277862,0.004922957437710577,0.044510087783732374,0.009038888165424206
0.23500000000000001,0.006229463562289017,0.00883452147615727,0.006117177815310728,0.0045308437798796935,0.007816506340498184,0.004948307092777839,0.04306986472149539,0.009041193727888136
0.24,0.0062272324715569715,0.008461233256827542,0.0060982150637801675,0.00455207608896679,0.00780090304427783,0.004980787770368921,0.04191534606452823,0.009082363757835568
0.245,0.006222456298181739,0.00812518707979237,0.006068435501427032,0.00457757491612531,0.007788403226829295,0.005020249328317216,0.04107240709322754,0.00916400625022002
0.25,0.006211746614061233,0.00783449567690014,0.006029758834456295,0.0046060307608259965,0.00777694591613283,0.005066861907542628,0.04055553192332951,0.009284322809519057
0.255,0.006190559562913682,0.007595763726312058,0.0059840941958403965,0.004634792830513667,0.007766080725170974,0.005120775446689221,0.04036811047255413,0.00943730599906863
0.26,0.006154827445543498,0.0074136219887683,0.005933263873514439,0.004660864418425414,0.007756538617837978,0.005182754124093567,0.04050128008811087,0.009612338015560235
0.265,0.00610272389791867,0.007289903878213909,0.005878626739733228,0.004682057966749723,0.00774932729558655,0.005254616494890359,0.040932780987022,0.009794937090257673
0.27,0.006035675846381734,0.007224048380703709,0.005820887484546264,0.004697688082216406,0.007745852466942566,0.005338402674258388,0.04162512038564394,0.009969534924040182
0.275,0.0059582901330247654,0.007214527016709552,0.005760807678823756,0.004708718773952462,0.0077476905555946395,0.005435478735155893,0.04252439540210692,0.010122278173411117
0.28,0.005877448609216688,0.00725958103681271,0.005700202286287678,0.004716927623919209,0.007755484713867815,0.0055461006555876146,0.04356409207259317,0.010241483940524853
0.28500000000000003,0.005800695977417354,0.007356947922936646,0.005642110594185556,0.004724061911667942,0.007768574252336926,0.005668937842018374,0.04467265855980379,0.010318126591822113
0.29,0.005734575758964979,0.007503387984951455,0.005590387865987279,0.004732344841685477,0.007785485056357588,0.005800926374575468,0.0457821675412204,0.01034804730666184
0.295,0.005683838561556013,0.0076947380593072765,0.005549278557436238,0.004745242912460078,0.007804264217972742,0.005937441406110525,0.04683448178915016,0.010333120251536062
0.3,0.005651261154646158,0.007926618032191957,0.005522540145544879,0.0047671859030020206,0.007822432643199779,0.0060722217699391255,0.047782074744505014,0.010279702262584957
0.305,0.005637907579648839,0.008194530868578971,0.005512696382191328,0.00480291928464684,0.00783666803312526,0.0061973038680668896,0.04859138443435475,0.010195715835112248
0.31,0.005644391960959399,0.008493498310508489,0.005521627258649144,0.004857183835562133,0.007842959001231865,0.006303712367509942,0.04925042676289775,0.010089223846161777
0.315,0.005672197578019142,0.00881850323004744,0.005551830442451299,0.0049343993895601245,0.007838274912888124,0.006383366257173957,0.049764329323669095,0.009969328737604817
0.32,0.005723891500590472,0.009164358412863598,0.005606583335132273,0.0050381915326117,0.007822889111509765,0.0064311929572501035,0.05013904604191514,0.00984579080830068
0.325,0.005802501510329943,0.00952453693011826,0.005688667668043934,0.005171063934725218,0.007800346740697949,0.006445789276549884,0.05037396319921914,0.00972607687645731
0.33,0.005910119433149079,0.00989152389332644,0.005799128471090069,0.0053344955698528184,0.007774484265309092,0.006428694126312095,0.05046623047785919,0.009613674933494234
0.335,0.006046496334510121,0.010258708286324452,0.005937267277102606,0.005529164305599247,0.007746906748509503,0.006383175833900669,0.050416684586210916,0.00950946407449839
0.34,0.006209149298051967,0.010620796171059467,0.0061014189735939806,0.005754661544211709,0.007716509544360725,0.0063131047179746744,0.0502344153130867,0.009414168148070483
0.34500000000000003,0.006394830663191032,0.010971985691333945,0.006289408416127191,0.006008798860495566,0.00768022828801561,0.006222450419780722,0.04993913788614612,0.009329740115157959
0.35000000000000003,0.006600867554704002,0.011304420293466675,0.006498403680123361,0.00628705071220519,0.007635308435300082,0.006115135905547394,0.049559147862813346,0.009258638281494301
0.355,0.006825179953173062,0.011608636393855634,0.006724605790189353,0.006582410681430625,0.0075813642027095915,0.0059947289390369154,0.0491220552800519,0.009202050759129424
0.36,0.007064997891899694,0.011874594164267819,0.006962811872839819,0.0068859279224101795,0.007519672215082971,0.005864708066878355,0.04864344069932203,0.009159142775874833
0.365,0.007315611959651162,0.012092529170153634,0.0072059674075276026,0.007187753847459545,0.0074517039377944095,0.00572929279437139,0.048125759305345704,0.00912749705247855
0.37,0.0075703893606891585,0.01225496632812497,0.007445616716207575,0.007477919218272129,0.00737911346806447,0.005593285672189335,0.04756708928657039,0.009103699868996177
0.375,0.007821519878596436,0.012358653723802827,0.007672640916343958,0.007746242005592462,0.007303794204969762,0.005461061209274598,0.04696988093668409,0.009084039813411831
0.38,0.008060264943728721,0.012403878916010812,0.007877076266333712,0.007981174848091192,0.0072271007029725545,0.005335853130842678,0.046346374187605656,0.009065447396173234
0.385,0.008277260356428257,0.012391736678607152,0.00804849629495227,0.008169269407173083,0.007149387755709566,0.005219311382155527,0.045717071395666636,0.009045922773671704
0.39,0.008463947572824673,0.012321714023524085,0.008177608446932917,0.008298215227109152,0.007070310239720566,0.005111709093223435,0.045104006285834386,0.009024541598908524
0.395,0.008614118722683924,0.012191658497960027,0.008257324014134874,0.008361512157804807,0.006989066942709925,0.005013019740560313,0.04453038300749853,0.009001804080700157
0.4,0.008724506205117733,0.011999737162986118,0.008282634580641187,0.008359179996637264,0.006904542182683751,0.004923551217545767,0.044022186841586194,0.008979524360272169
0.405,0.00879529565503989,0.011746250534381835,0.008249703673765705,0.008295128089973815,0.0068155127784850856,0.004843814584479872,0.0436009378140031,0.008959471705242942
0.41000000000000003,0.008830099546688935,0.01143507574758863,0.008156240802598587,0.008175803204054005,0.006720423787105909,0.004774581459837681,0.043276702210386986,0.008941701638677255
0.41500000000000004,0.008833643548054342,0.011074237448645406,0.008004548688989086,0.008009886236922715,0.006617395116332791,0.004716733877173756,0.043050758366084185,0.008923586301245264
0.42,0.008808869115927284,0.010674727234609833,0.007803144560086756,0.007806969545549571,0.006505820407489693,0.004670224956504781,0.04292053403862867,0.00889987533172994
0.425,0.008756637837261707,0.010249531792660088,0.007564018753118731,0.007576064905756156,0.006388098591858387,0.004633254370640937,0.042877321260797775,0.008863772340548925
0.43,0.008677446633959859,0.009813286856113728,0.007299443425102431,0.007325195888961007,0.0062688920573548265,0.004602817384029829,0.04289880028486422,0.008808627259681243
0.435,0.008572658403507039,0.009380914817729688,0.007021271942530376,0.00706148418867084,0.006153219928073673,0.00457610628819074,0.042949442782260774,0.008729171056898233
0.44,0.008444873145627594,0.008965920615435892,0.006741027916419065,0.006790787644842011,0.006045698035169662,0.004551707816729727,0.042995444195327824,0.008621752773704692
0.445,0.008297512504916246,0.008579301197912424,0.006469197936023786,0.006517587961109041,0.005950427900799009,0.004529829554374521,0.04301951174303923,0.008484329884517177
0.45,0.008133775922955278,0.008229010368561768,0.006213940485575703,0.006245947023749887,0.0058706530350236584,0.004511501102554299,0.04302172083270388,0.008316648182752438
0.455,0.007957025675922616,0.007920205321132141,0.0059802783114531145,0.005980368440109687,0.005808096166766901,0.004497710198589566,0.043011066299386023,0.008120932818796781
0.46,0.007772126386003218,0.007656116698599933,0.005770327562582426,0.0057254042889883115,0.005762546716636808,0.004488883690147515,0.04299663256389946,0.007902762271373808
0.465,0.007584767853753976,0.0074383437198681165,0.00558377508224169,0.005484787556985606,0.005732528427834018,0.004484515654036176,0.042984688387515575,0.0076707274026958745
0.47000000000000003,0.007399972540539927,0.007266143485319674,0.005418240877297252,0.005261030024886939,0.00571657686068386,0.0044833371057552375,0.042979837184374065,0.007435262884873018
0.47500000000000003,0.007222276061699958,0.007136128967481242,0.005270566192036748,0.005055483522305226,0.005713712282857494,0.004483996961413712,0.04298496240092221,0.007207895773745608
0.48,0.00705600682731132,0.0070432823731964595,0.005139004145622042,0.004868791912151363,0.005722821737745092,0.004485376631880504,0.043002782900681415,0.007000308922518234
0.485,0.006904444938239353,0.006982384103049806,0.005024038279022729,0.004701432756940656,0.005742354581431942,0.00448647606070596,0.043037329439192355,0.006822854552974777
0.49,0.006769863218460083,0.006948702697183019,0.004926992389683105,0.004553937345540028,0.0057711458926537895,0.004486432783889186,0.04309201141785549,0.006683494025688806
0.495,0.0066546938484690924,0.006938784660889441,0.004848640711037291,0.004426793805097122,0.005809101285659019,0.0044847351539429444,0.043170188902467904,0.006587710444476024
0.5,0.006561379941800238,0.006951928314590279,0.004789013525947596,0.0043202609714544865,0.0058567713438467854,0.004481928057327215,0.043277637038850486,0.006539333064983363
0.505,0.006490766235320189,0.006989953730590322,0.0047474875465932966,0.0042341759852727295,0.005914745253364403,0.004480317556698451,0.043420214009424106,0.006541307240193589
0.51,0.006441289510655164,0.007055116141843444,0.0047228246708676215,0.004167688610489233,0.005983719944994446,0.0044833630657372895,0.04359881412230673,0.006595217392950053
0.515,0.006409837904054156,0.007149193383572274,0.0047136501111016225,0.004119311022003885,0.006064781552717087,0.0044941789743191745,0.04380647271567518,0.006700164256343914
0.52,0.006392844044479061,0.007273707451979651,0.004719317278023794,0.004087401766087484,0.0061590323627664974,0.004514690306609572,0.04402622433065412,0.0068522853094313985
0.525,0.006386407018036113,0.007429236329711777,0.004740086160668384,0.004070295006197166,0.006266445525815334,0.004546234856424776,0.0442273581510792,0.0070450991482475835
0.53,0.006386535516690024,0.007614150067014974,0.004776167920903623,0.004066012180372794,0.006385049319261036,0.004590728664324927,0.0443690379890056,0.007270431023083223
0.535,0.006390096502458005,0.007823944293073754,0.0048267500011729934,0.004072171606760115,0.0065112134401645845,0.004650941080616841,0.04442069995741152,0.007519993270232282
0.54,0.006394786719681896,0.00805121691780932,0.0048896746428924,0.0040859481453617294,0.006640072799366451,0.00472982376029737,0.04437980658324881,0.007786764449989837
0.545,0.006397760961452295,0.008286217201852313,0.004961453431725771,0.004104196256575171,0.006765260259963153,0.004829568505510032,0.0442621186266388,0.008064678497394728
0.55,0.006394915693538028,0.008517897944286772,0.005037598394450712,0.004124048793876887,0.0068790786265149695,0.004951111743104458,0.044081777785326626,0.00834709627398632
