Time,Biceps,Latissi Dorsi,Glut max,Erector spinal,VL,RF,BF,Gastroc med
0.0,-0.0005688986676628347,0.0003280891463065882,0.00024264401619377484,0.0015116354642461566,0.005860333819816309,-0.0009707611739654376,0.0001269089047438397,-0.002133411155925008
0.005,0.00017857528164610763,0.001829600107308557,0.0007557763315993628,0.0025361146698908025,0.009718556971535156,0.003309191096407695,0.0015267060315124915,0.000656475212437954
0.01,0.0009083427002384571,0.003314720760477697,0.0012596108825838998,0.0035544881194588267,0.013430733673441627,0.0073236023825546314,0.0028596808424676936,0.0032882743617024747
0.015,0.001612939116017116,0.004755818676362111,0.0017444569453551298,0.004545904285450887,0.016943661313524355,0.011038020154468722,0.00411345971367584,0.005716094121677582
0.02,0.0022884615457754534,0.0061306589394025356,0.0022030154789390998,0.005496327583078911,0.020216935150400885,0.014426011203938757,0.005277753773538634,0.007907630135101712
0.025,0.0029341930394089946,0.007421757186110955,0.0026295580684860924,0.0063984957924859585,0.02321611847661206,0.017470622117973466,0.006344070158305682,0.009836813342518317
0.03,0.0035513528519605774,0.008615426985405086,0.003019531972931025,0.007249185152087871,0.025913954649666275,0.02016039941994968,0.007306099609377047,0.011483804580916497
0.035,0.004141892994585943,0.009704312724147998,0.0033693478394283484,0.008045965180067604,0.028290335122565843,0.022485177470302774,0.008159967096721852,0.012839728847398273
0.04,0.0047075249355102485,0.010689017221441903,0.003676575604928209,0.008786342741717705,0.030325505896889128,0.0244364681238061,0.008903474874186983,0.013908442007629862
0.045,0.005249521228730781,0.011574102906331561,0.003941117017520848,0.009467781215480612,0.03199292608975382,0.02600932092579763,0.009535848925575671,0.014706109076370866
0.05,0.005769681707027239,0.012363530627847612,0.004165590267736127,0.010087359544242664,0.03326496888590659,0.02720659162445065,0.010059379151843885,0.01526160306612648
0.055,0.006271250447552816,0.01306005457290511,0.004353785396199286,0.010642237453770105,0.03413522480575878,0.02804578174417955,0.010481317379312781,0.015612700238641423
0.06,0.006758424677719182,0.013665643503891725,0.004509376797811626,0.011130945981135822,0.03463685621656466,0.028559794340143066,0.010813327163775588,0.015797445281207072
0.065,0.007235113736982744,0.014180688845046913,0.00463618895940093,0.01155446824862463,0.03483859857896767,0.02878971171835586,0.011069357400489843,0.01584841635430499
0.07,0.007703930111690544,0.014602691365041793,0.004738648516396245,0.011916827620752145,0.03482707260836981,0.028775790922160913,0.011263743253929774,0.01579305302320633
0.075,0.00816522129149761,0.014924899146395765,0.00482167276561615,0.012224431852338782,0.03468956168599237,0.02855254806010638,0.011409032468423898,0.015656997086825754
0.08,0.008616821422258194,0.015136553807760088,0.004890045352807996,0.012484935309822882,0.03450213849067422,0.028151352638801943,0.011514339928971102,0.015465877376539074
0.085,0.009055253400301234,0.015226817997206333,0.004947258254749479,0.012707560176123449,0.034325240863359426,0.027605329497142384,0.011585616722355172,0.01524400203086977
0.09,0.009477014030427664,0.015190394241142149,0.0049948238071207025,0.012902312854067429,0.03420391225059235,0.026949379584277955,0.011627290488619968,0.015012302631804626
0.095,0.009878594998642048,0.015030995440362956,0.005032950112779969,0.013076558784216702,0.03416752472460866,0.026217597770203625,0.01164340407711828,0.014786509455676264
0.1,0.010255497096684446,0.014761747604625635,0.005061654395671518,0.013232853164897997,0.034229082211248756,0.02544271385369044,0.01163692212993449,0.014575362272355502
0.105,0.010601589332773298,0.014402352338034483,0.005081075173904404,0.013369108205695058,0.03438642904463233,0.024655952421766353,0.01160839119472616,0.014380237797564114
0.11,0.010910494803937723,0.013974636402133186,0.0050916307278796235,0.01348014496254044,0.034628079803475195,0.02388521713380666,0.0115558599021249,0.014197619227104396
0.115,0.011178369685439194,0.013500306911607743,0.005094735146386956,0.013561617728871227,0.03494569147510737,0.02315463197027543,0.011476942652056458,0.014022870372747359
0.12,0.011404465763359841,0.013000035668685054,0.005092782617479744,0.013613320498021225,0.03534404663173918,0.022487420058994456,0.011371625454684365,0.013851196874033436
0.125,0.011587836500373734,0.012491264299736425,0.005088076607528104,0.013638382280343496,0.03583993942837946,0.02190732215290144,0.011243399610586404,0.013675675727959538
0.13,0.011723941624343875,0.011986097775526361,0.005082219074009222,0.013641532807076482,0.03645700905447699,0.02143564399938222,0.011098783934911026,0.013487908155519217
0.135,0.01180504926294988,0.011491220059423865,0.005076357304700414,0.01362846268018317,0.03722009248144967,0.02108838251763323,0.010945635026936261,0.013283171524374127
0.14,0.011823561556967743,0.011010421154254562,0.005071437717021429,0.013605240838832298,0.03814717172562424,0.020875180778706152,0.010790655554442053,0.013063585317060441
0.145,0.011776010469122262,0.010548342021624333,0.005067948598658792,0.013579573890953078,0.039243271895003325,0.02079744876045077,0.010638078149875713,0.012835175347172975
0.15,0.011665413506394131,0.010111941246900376,0.0050656090033919295,0.01356222054227002,0.04049750939177126,0.02084690744844516,0.010490262712271563,0.01260413099455098
0.155,0.011499766627023131,0.009708771507294692,0.005063773206079414,0.013564203100121757,0.04188245408423523,0.02100742016057649,0.0103490546269833,0.01237680793164038
0.16,0.011288919422246408,0.009344709836260394,0.0050621750465828525,0.013592575322837298,0.04335768355835334,0.021258007966009605,0.010216404792125407,0.012160419102540693
0.165,0.011043861422659704,0.009022394207788111,0.005060865943446325,0.01364926253253969,0.04487425405677473,0.021573521464924084,0.010093905089524999,0.011961204366562157
0.17,0.01077757115316934,0.00874047114227068,0.005059311367874699,0.013732257455313574,0.046374565791245236,0.021923829418585426,0.009982103833543378,0.011781915258128436
0.17500000000000002,0.010504269875010314,0.0084947075878241,0.00505570716350218,0.013836501065702583,0.047792304589094385,0.02227563504080012,0.009879866402483386,0.011620928192020197
0.18,0.010237884756343713,0.008280161735489004,0.005046804229016708,0.013954143916436002,0.04906749712522777,0.022599337441065303,0.009783863947767932,0.011473709178622511
0.185,0.009991826567757107,0.008092605019035349,0.005027982237763893,0.014075785163764605,0.05017349280444122,0.022876761780218777,0.009689007533943831,0.01133650401048499
0.19,0.009778481538704586,0.007929550012869064,0.00499389458596935,0.014191644594074355,0.05112409710656324,0.023104073374101575,0.009590484920245277,0.011208768232889299
0.195,0.009607282394482485,0.007790529095995829,0.004939675032345293,0.014291900487633033,0.051953224630755225,0.0232890583401934,0.009485922654753362,0.011091173633937053
0.2,0.009483535000022275,0.007675352621786993,0.004862957019737668,0.014368115586087537,0.0526963056038479,0.023444203030214692,0.009375104365165109,0.01098262589487363
0.20500000000000002,0.009408960714530037,0.007581913274363965,0.004766153367264579,0.014414248051162945,0.053387018872471374,0.023580990505313874,0.009258343176491048,0.0108806103377451
0.21,0.009382480242395899,0.0075055654932063166,0.004656092097414586,0.014425307876036426,0.054058126346844884,0.023709789044671165,0.00913656357580186,0.010782474399885526
0.215,0.009400507806103303,0.007440004158003482,0.004541056244176664,0.014396429935972937,0.054736540930286695,0.02384064916387213,0.009011868509344562,0.010684724573003604
0.22,0.009457456672149435,0.007378947170388753,0.004428638969057834,0.014324164482102183,0.055435694498245966,0.02398257378702902,0.008886462999890843,0.010583544032313827
0.225,0.009546388044307876,0.0073174338644542355,0.0043251698830240794,0.014207937125963868,0.05615013873718473,0.024144282526088297,0.008762201718451913,0.010478319097845587
0.23,0.009659017694773767,0.007251776502165995,0.004235472904188745,0.014050056910124328,0.05684988305075598,0.024333965358164796,0.008641712290875592,0.010373817702427133
0.23500000000000001,0.00978557041951303,0.007179405015420282,0.004162756182738242,0.013854749203559301,0.05747835739351537,0.024556027264274204,0.008528536951709596,0.0102780746603839
0.24,0.009914934151295365,0.007099593885642479,0.004109025352101421,0.013626674652102731,0.05796218623295672,0.024809029643399885,0.00842628868100673,0.010198192799868042
0.245,0.010034589232206945,0.007013032571612696,0.004075753386872886,0.01336989084975842,0.0582335476748808,0.02508600933824129,0.008338032251478753,0.010137355313868803
0.25,0.010131310043688814,0.006919540535544866,0.004064297409512464,0.013088215945175303,0.05825678378446064,0.025375073678285502,0.008265667218939739,0.0100939093908029
0.255,0.010194226780050246,0.006816909368025539,0.004076166161828684,0.012785421337925281,0.05803797246104639,0.02566140476873441,0.008210040926045456,0.01006267336973709
0.26,0.01021844416029613,0.006702736446544075,0.004112904914628753,0.012465011747626927,0.05760943731502443,0.025930678235570114,0.008171980105711964,0.010039658991485035
0.265,0.010206051973829247,0.006576990648193322,0.004175285509798205,0.012131253295612397,0.05701009279182348,0.026168811687849538,0.008152927205609103,0.01002724101771966
0.27,0.01016416792253531,0.006442288758060947,0.0042625944316940795,0.011790028777292218,0.056274751592125964,0.026357987630535214,0.00815487536920837,0.01003376685621221
0.275,0.010101460307533061,0.006302742515502884,0.004372647912096621,0.011448200828043448,0.055427723811749735,0.026477131680750002,0.008180053459169159,0.0100686208277809
0.28,0.01002500110726711,0.006163292235500753,0.0045019466570420255,0.01111245646919711,0.05447824727237181,0.026508666045050894,0.00823020002107714,0.01013841838538533
0.28500000000000003,0.009938611097437895,0.006029076153132876,0.004645412297539495,0.01078802515295002,0.05342216047310093,0.026444036767304478,0.008305692462898242,0.01024560207828184
0.29,0.009842430309685717,0.005904744083543491,0.004796286341783197,0.010478084303428534,0.052251622191457056,0.02628375926927686,0.00840539275576047,0.010388120072033378
0.295,0.009733539715998494,0.00579413452857497,0.004946903309792449,0.010184595490988744,0.050963756850205724,0.026033094172437186,0.00852672556191686,0.010560095157982941
0.3,0.009607284142487193,0.005699866287666087,0.005089754897759807,0.009909652415679733,0.04956152900184442,0.025696934564685373,0.008665113624287886,0.010752764507400446
0.305,0.009458434080224187,0.005622769746347054,0.005218208326851908,0.009655735956984334,0.04805205533496657,0.02527863095566486,0.008813611508630467,0.010954491102810356
0.31,0.009282931648842212,0.005561714908179534,0.0053275274458104175,0.009424395700169978,0.04645106353395412,0.02478259923688138,0.008964098725415249,0.011150953102784533
0.315,0.009080966084096372,0.005514317385921079,0.005415707491406415,0.00921493162204984,0.04479174775081677,0.024216494882535466,0.009109088690544507,0.011326906970051983
0.32,0.008858953444809312,0.005478454421214168,0.005482601155039193,0.009024649193816618,0.043123567097123214,0.023592293986522146,0.00924197237938273,0.011467932117742342
0.325,0.008628210205908081,0.005453275548336842,0.005528888869183787,0.00885036145386712,0.04149873251580113,0.02292740429671515,0.009357125072402417,0.011560212422474863
0.33,0.008401629592333818,0.005438943157304031,0.005557093698926536,0.008689640019179335,0.03996130998799701,0.02224276806318925,0.009451861419069339,0.01159041331060417
0.335,0.008190777501120404,0.005436483496948266,0.005572439000577392,0.008541356481609792,0.03854573396738569,0.021558459632670824,0.009527151250943075,0.011549010583831948
0.34,0.008004717006101711,0.005448066973808095,0.00558119161664214,0.008405571766637952,0.03727834907830424,0.020893244732775988,0.009584859535564589,0.01143467450627671
0.34500000000000003,0.007850196324310487,0.005476762511277136,0.005588584371032096,0.008282777485788928,0.036176029024413386,0.02026652267541362,0.009624962431893414,0.01125446846782525
0.35000000000000003,0.007731870275499565,0.005526046780214039,0.005598317378852898,0.008173625091735866,0.03524286196843261,0.019696913719431025,0.00964593755183705,0.011020906391152907
0.355,0.0076521466914491,0.005599036089325,0.00561283812822562,0.008079180780642702,0.034468911555614004,0.01919907040809745,0.00964699824868663,0.010749937037581567
0.36,0.007610948412554241,0.0056971689840231874,0.005633523853764518,0.008000833243986505,0.03383217860375597,0.018782025043063602,0.009629329657065507,0.010458938522167713
0.365,0.007605620725028946,0.00581934208250181,0.005660522134817939,0.00793994073677166,0.03330120236107585,0.01845078930311585,0.009595867102191277,0.010163763374228337
0.37,0.007631318588616612,0.00596223203538031,0.005692584397904618,0.007896832838481693,0.032839701410026526,0.018209482392836807,0.009551238666347881,0.00987807709462307
