Time,Biceps,Latissi Dorsi,Glut max,Erector spinal,VL,RF,BF,Gastroc med
0.0,0.00015743288860229357,0.002813156683898772,-0.0009512935694067254,-0.0032860081273704956,0.0018381806649171463,0.0010104368389575009,0.001509233922078503,0.00020566784334926684
0.005,0.0013422429041959048,0.0052935311680627276,0.001911377403569302,0.01083077751411328,0.005484552695266574,0.001803890761544294,0.0021786358713480067,0.0015580350282184121
0.01,0.0024819475614377686,0.007795244237549425,0.004660552880328417,0.02432014225080704,0.009085853640914496,0.002607284342554545,0.002841117197203358,0.002867913936177762
0.015,0.0035594396686347133,0.010257514272388366,0.007245867679869319,0.03699673527246988,0.012562915023978702,0.003408729419326066,0.0034878836835519115,0.0041067665640932855
0.02,0.00456117088246305,0.012629601068865614,0.009618504692466424,0.048699700072745704,0.015873839653581797,0.004198305797601959,0.004113827182512582,0.005248539686935384
0.025,0.005477837952715805,0.01486534054702656,0.011733243071407619,0.059314568292833277,0.018993803729352915,0.004967773642805772,0.004715052552499459,0.006268757345056807
0.03,0.006303664816180661,0.016924915913846334,0.013556608969138031,0.06878897679152998,0.02190591088756872,0.005709656605881114,0.005287237912939358,0.007145040198919947
0.035,0.007036020794003965,0.018781594150509878,0.015075654620741093,0.07711515647594464,0.024603366004828917,0.00641608103355843,0.005825247591343893,0.00786240256841592
0.04,0.007674648136954284,0.020425649204737037,0.016295772115002802,0.08430053328776095,0.02708968814906237,0.0070790649053461855,0.006324081302533703,0.008420355446295503
0.045,0.008219731052441358,0.02186060252919431,0.01723241845681098,0.09036665105337299,0.029372076340530507,0.007691888145234625,0.006779911735906582,0.008832986398336002
0.05,0.008671103258032324,0.02309414082864037,0.01790836388331777,0.09536956804276586,0.03145386583854919,0.008249564982511242,0.007189703936162454,0.009121774558759402
0.055,0.009029108080638,0.024131188638210028,0.018353618625624717,0.09940539545490651,0.03333087230540443,0.00874893400776061,0.007550278934631061,0.009309436473478129
0.06,0.009295923378123268,0.0249715005636885,0.018602095483358963,0.10259257281759637,0.03499010098647085,0.009188971893386955,0.007857915501967171,0.009417566248870357
0.065,0.009476489176471285,0.025610591131009667,0.018688143171256298,0.10505870128461174,0.036409041391592636,0.009570567154843338,0.008109046741367198,0.00946599151865401
0.07,0.009577949972490419,0.026048225089819372,0.018646752642688866,0.10693908875551125,0.037557598087167084,0.009895722038604947,0.00830215900301057,0.009472687970296533
0.075,0.009608773015285437,0.02630102210447782,0.01851431881900862,0.10836720382207406,0.03840865337987528,0.010166496103879017,0.0084386613472816,0.009453369029636482
0.08,0.009579109652712536,0.026403372979026066,0.018326293605985883,0.10946259441394166,0.03895552651525802,0.010385330551017993,0.008521760143334854,0.009420492318576253
0.085,0.009501024057625396,0.026395943372252154,0.01811377521180108,0.11032583560615784,0.03921877896451383,0.010556828559347016,0.008556337921151477,0.009382436415147214
0.09,0.009387132386684564,0.026317418461136582,0.017901885706257798,0.11103692368106821,0.03923273917163613,0.010687396423950503,0.008549926844379153,0.009344021524054892
0.095,0.009248478897467853,0.02620330350314488,0.01770971249476523,0.11165825137978638,0.039029437946123464,0.010782922961689798,0.008511832698726704,0.009308436043927802
0.1,0.009093640150940408,0.026084468293984295,0.017550894826039467,0.1122340007122273,0.03863991626980545,0.0108476921130446,0.00845135754315695,0.009278409448699738
0.105,0.008929739749569487,0.025984589587960384,0.01743435345255397,0.11278793509388216,0.03810486805808998,0.010884465235147875,0.008376876267792677,0.009255524449961312
0.11,0.008763393304182021,0.025919288593467225,0.01736502088038152,0.11332916900760903,0.03747431443215993,0.010894759677055764,0.008295101253064647,0.009238839506385564
0.115,0.008600184714294724,0.025895920120608137,0.01734530897529472,0.11384971698564227,0.03679689913513768,0.010879219272750254,0.008210300200595544,0.009223818212073956
0.12,0.00844438870569865,0.025914720212031127,0.01737639436068673,0.11430620011938351,0.03611286028348249,0.010839345786736038,0.008124165588063859,0.009203440247850985
0.125,0.008300220340566189,0.025974168924877868,0.0174580685344476,0.1146105091456264,0.03545297361417434,0.010780861703519905,0.008037247719042427,0.009171994093623976
0.13,0.008173320590776767,0.026076800478265865,0.017588875001491817,0.11465275371292666,0.034838169710844503,0.010714181139697273,0.007951312491410796,0.009126939774476291
0.135,0.008070566240578708,0.0262282926552014,0.017766609691741098,0.1143431447793635,0.03427990361163776,0.010650058615094278,0.007869907121351242,0.00906723984575087
0.14,0.007998153117157679,0.026432249713631343,0.017986797157876332,0.11363588923005012,0.03378233201271084,0.010595364502478265,0.007796736960464142,0.00899277383610555
0.145,0.007960190063292029,0.026688487981940148,0.018239594182308597,0.11252536896469503,0.03334406064977108,0.010552457712963141,0.0077344102518278925,0.008904950231914299
0.15,0.007958541734748567,0.026993006219965754,0.018508535290224375,0.11103232555777678,0.032959816942843514,0.010521006994337426,0.007684174945578118,0.008805432143467863
0.155,0.007992549817874877,0.027335435662776648,0.01877399810778008,0.10919872370565822,0.032623738608836675,0.010500220417979218,0.007645895370917326,0.008694644419332069
0.16,0.008058735280285511,0.02769889552429631,0.01901987274408435,0.10709518227095745,0.032330949108470786,0.010489839499986709,0.007618471081445008,0.008572084406667332
0.165,0.00815155963431192,0.028066836716177462,0.019237103641893023,0.10482046237101586,0.03207489945232554,0.010489858245708882,0.007600327135039787,0.008438077007240122
0.17,0.008265132767499496,0.028431519290133288,0.019421692963221365,0.10248654308233437,0.031844717461720316,0.010500627545329646,0.007589507575330997,0.008296145294371275
0.17500000000000002,0.008394758019927003,0.02879422223718409,0.019571962201832785,0.10020226635554795,0.03162638211801866,0.010523042822967078,0.00758365056646277,0.008153728143869984
0.18,0.008536729043715748,0.029156745001238205,0.019687125272714368,0.09805877156890451,0.03140462528053203,0.010556970152940968,0.007580070355778154,0.0080202073508356
0.185,0.008686294689767199,0.02951402973522667,0.01976584109367614,0.09612250417337348,0.031161769665712876,0.010599361580724885,0.007576205454120119,0.007904664701679711
0.19,0.008836353335666224,0.02985444020936033,0.01980557571532065,0.0944378061287694,0.030877524192860637,0.01064499648245695,0.00757015514184036,0.007815014000094142
0.195,0.008978181453763385,0.030166802952618657,0.01980256924543517,0.09303187912644585,0.030534033669202182,0.010688362906386105,0.007560477946303022,0.007757926503088074
0.2,0.009102482468577559,0.03044754939640841,0.01975189421532067,0.09191646253568042,0.030121463150184033,0.010724551707509885,0.007545443154673488,0.007738926224198688
0.20500000000000002,0.009199531699828676,0.03070047860339546,0.019649089645364014,0.09108587348940293,0.029641018248207033,0.010750852017789622,0.007522642947580957,0.007762095233285814
0.21,0.009259735986144777,0.030929520003983316,0.01949384194259912,0.09051816136078389,0.02910755505048185,0.01076819712788614,0.00748962997222274,0.007829502406331592
0.215,0.0092755874089643,0.03113272512827076,0.01929316035912418,0.09017912885934416,0.02854824663626356,0.010779284761585042,0.007445084463796729,0.007941146133071867
0.22,0.0092432430161403,0.031305049208130424,0.01905923944007086,0.09002383043111037,0.027995603716964797,0.010784985320612247,0.007389017511986193,0.00809524873498922
